
                         mean       std    median      5.0%     95.0%     n_eff     r_hat
               A[0]      0.05      0.59      0.09     -0.79      0.98    723.13      1.00
         alpha_1[0]     -1.38      1.53     -1.17     -3.98      1.02    640.49      1.00
         alpha_2[0]     -0.15      0.45     -0.18     -0.91      0.50    204.90      1.00
          beta_1[0]      1.15      0.50      1.10      0.41      2.01   1098.92      1.00
          beta_2[0]      2.24      0.77      2.14      1.11      3.43    430.58      1.00
        eta_high[0]     24.99     15.17     25.34      0.21     45.51   1560.71      1.00
         eta_low[0]     24.70     14.97     24.74      3.57     49.14   1748.04      1.00
         eta_max[0]      4.68      2.72      4.60      0.01      8.65    895.04      1.00
         eta_min[0]     30.27     11.19     30.37     14.99     49.89   1474.01      1.00
      gamma_high[0]      6.06      1.16      6.05      4.44      7.98    822.59      1.00
       gamma_low[0]      3.00      0.58      2.99      2.16      3.94   1753.03      1.00
          kappa1[0]      2.33      2.93      1.96     -1.96      6.77   2079.04      1.00
          kappa2[0]      0.77      1.31      0.74     -1.72      2.50    971.13      1.00
         m_break[0]      4.88      2.32      4.23      2.01      8.59   1101.32      1.00
           m_max[0]     69.01     19.19     72.05     35.10     93.38    104.68      1.00
           m_min[0]      1.10      0.06      1.10      1.01      1.19   1600.89      1.00
       mix_tilt1[0]      0.51      0.28      0.52      0.11      0.98   2035.13      1.00
       mix_tilt2[0]      0.57      0.26      0.60      0.21      1.00   1498.10      1.00
         mu_chi1[0]      0.18      0.12      0.17      0.00      0.36   1105.09      1.00
         mu_chi2[0]      0.10      0.07      0.08      0.00      0.20   1069.88      1.00
        mu_peak1[0]      9.00      0.67      9.14      8.06      9.99    163.60      1.00
        mu_peak2[0]     29.03      4.66     29.14     21.87     32.59     58.47      1.02
      mu_peak_NS[0]      1.40      0.30      1.34      1.01      1.83   1010.14      1.00
  peak_constant1[0]    320.27    121.01    338.35    142.58    499.46    510.37      1.00
  peak_constant2[0]    218.59    108.52    204.13     47.20    395.09    548.23      1.00
peak_constant_NS[0]    390.29    281.37    327.71      0.36    818.22   1006.45      1.00
        sig_chi1[0]      0.97      0.59      0.98      0.05      1.80   1068.99      1.00
        sig_chi2[0]      0.26      0.06      0.25      0.15      0.35   1291.91      1.00
       sig_peak1[0]      1.67      0.66      1.50      1.00      2.48    211.22      1.00
       sig_peak2[0]     10.25      7.08      8.30      3.19     17.05     32.81      1.01
     sig_peak_NS[0]      0.64      0.20      0.65      0.38      1.00    693.32      1.00
       sig_tilt1[0]      1.88      1.18      1.81      0.10      3.63   2297.32      1.00
       sig_tilt2[0]      1.54      0.90      1.24      0.27      3.02    675.47      1.00

Number of divergences: 0
