
                         mean       std    median      5.0%     95.0%     n_eff     r_hat
               A[0]      0.05      0.55      0.06     -0.77      0.90     43.30      0.99
         alpha_1[0]     -1.34      1.75     -1.02     -4.43      0.97     62.37      0.99
         alpha_2[0]     -0.19      0.32     -0.14     -0.75      0.35     96.02      0.99
          beta_1[0]      1.09      0.45      1.02      0.33      1.66     83.50      0.99
          beta_2[0]      2.32      0.66      2.33      1.40      3.44     59.63      1.00
        eta_high[0]     23.22     15.31     21.47      3.22     46.80     55.71      1.04
         eta_low[0]     27.51     15.01     29.26      5.38     49.41     74.35      0.99
         eta_max[0]      4.21      2.94      3.71      0.55      9.37     77.01      0.99
         eta_min[0]     28.74     11.92     29.13     11.16     45.11     67.37      0.99
      gamma_high[0]      5.79      1.34      5.76      4.00      7.62     28.85      1.03
       gamma_low[0]      2.99      0.54      3.02      2.05      3.75     45.85      1.00
           kappa[0]     -0.61      1.16     -0.39     -2.58      0.96     73.18      1.00
         m_break[0]      4.71      2.23      3.98      2.11      8.02     50.43      0.99
           m_max[0]     72.15     18.76     72.48     43.08     99.69    124.05      1.01
           m_min[0]      1.10      0.06      1.10      1.01      1.19    138.16      1.00
       mix_tilt1[0]      0.53      0.29      0.52      0.10      0.98    142.46      0.99
       mix_tilt2[0]      0.51      0.28      0.53      0.00      0.91     50.18      0.99
         mu_chi1[0]      0.20      0.13      0.21      0.02      0.38    102.48      0.99
         mu_chi2[0]      0.13      0.11      0.12      0.00      0.27     53.77      0.99
        mu_peak1[0]      9.04      0.71      9.17      8.23     10.07     43.31      0.99
        mu_peak2[0]     27.99      2.57     28.36     24.02     32.22     61.56      1.00
      mu_peak_NS[0]      1.44      0.28      1.39      1.01      1.86     51.07      1.03
  peak_constant1[0]    325.34    118.35    339.92    149.20    498.03     65.75      1.00
  peak_constant2[0]    247.50    104.10    232.32    106.39    432.05     53.41      1.01
peak_constant_NS[0]    408.80    299.00    339.55      0.58    870.44     76.85      1.00
        sig_chi1[0]      1.01      0.57      0.97      0.24      1.98     45.43      1.08
        sig_chi2[0]      0.31      0.19      0.28      0.14      0.45     28.35      1.05
       sig_peak1[0]      1.69      0.69      1.51      1.01      2.42     35.23      1.00
       sig_peak2[0]      9.22      3.14      8.84      4.82     13.05     52.24      0.99
     sig_peak_NS[0]      0.61      0.20      0.60      0.33      0.98    101.87      0.99
       sig_tilt1[0]      1.98      1.06      2.09      0.18      3.49     91.67      0.99
       sig_tilt2[0]      1.73      1.12      1.62      0.22      3.44     81.71      0.99

Number of divergences: 0
