
                         mean       std    median      5.0%     95.0%     n_eff     r_hat
               A[0]     -0.03      0.55      0.02     -0.88      0.72     50.91      0.98
         alpha_1[0]     -1.40      1.61     -1.41     -4.09      0.52     36.08      0.99
         alpha_2[0]     -0.15      0.65     -0.09     -0.96      0.77    363.09      0.98
          beta_1[0]      1.14      0.61      1.04      0.24      2.19     35.89      1.05
          beta_2[0]      2.05      0.58      2.18      1.03      2.80     58.76      1.00
        eta_high[0]     23.57     11.88     22.36      5.15     44.31    319.20      0.98
         eta_low[0]     24.32     14.38     21.20      3.05     45.82     43.59      1.04
         eta_max[0]      4.70      2.63      4.34      1.26      8.98     23.95      0.98
         eta_min[0]     31.18      8.98     31.26     17.70     44.77    114.04      1.03
      gamma_high[0]      5.62      1.19      5.24      4.04      7.48     14.00      1.06
       gamma_low[0]      3.18      0.58      3.19      2.22      3.96     19.42      0.98
           kappa[0]     -0.11      1.51     -0.13     -2.62      2.00    132.13      0.98
         m_break[0]      4.91      2.45      3.92      2.07      9.00     40.00      0.99
           m_max[0]     66.31     16.84     66.55     35.49     89.24     37.79      1.06
           m_min[0]      1.09      0.05      1.09      1.01      1.15     32.98      0.98
        mix_tilt[0]      0.58      0.27      0.55      0.21      0.99     10.91      1.15
          mu_chi[0]      0.19      0.12      0.17      0.00      0.35     29.99      1.15
        mu_peak1[0]      8.98      0.54      9.07      8.28      9.61     33.37      1.00
        mu_peak2[0]     29.98      7.28     29.06     20.24     32.26     22.32      1.00
      mu_peak_NS[0]      1.45      0.27      1.44      1.03      1.82     28.47      1.01
  peak_constant1[0]    291.54    124.85    309.89    127.09    476.62    281.90      0.98
  peak_constant2[0]    188.70    113.46    150.81     43.41    391.15     34.87      1.07
peak_constant_NS[0]    360.77    275.55    290.47     18.54    752.25     48.66      1.00
         sig_chi[0]      0.56      0.26      0.55      0.23      0.97     50.27      1.10
       sig_peak1[0]      1.85      1.28      1.60      1.04      2.28     59.14      0.98
       sig_peak2[0]     10.34      8.61      7.67      3.69     30.81      9.17      1.15
     sig_peak_NS[0]      0.69      0.20      0.72      0.41      1.00     48.48      1.02
        sig_tilt[0]      1.02      0.67      0.82      0.15      2.15     18.61      1.00

Number of divergences: 0
