
                         mean       std    median      5.0%     95.0%     n_eff     r_hat
               A[0]      0.01      0.57      0.04     -0.87      0.92   6789.02      1.00
         alpha_1[0]     -1.44      1.60     -1.24     -4.45      0.77   4333.28      1.00
         alpha_2[0]     -0.13      0.47     -0.13     -0.91      0.61   2600.58      1.00
          beta_1[0]      1.15      0.52      1.10      0.33      1.96   5896.65      1.00
          beta_2[0]      2.32      0.79      2.23      1.03      3.54   4083.89      1.00
        eta_high[0]     25.10     14.38     25.20      2.59     47.19  17332.39      1.00
         eta_low[0]     24.92     14.36     25.26      1.65     46.34  20146.70      1.00
         eta_max[0]      4.48      2.67      4.29      0.00      8.41  11488.99      1.00
         eta_min[0]     30.50     11.32     30.66     14.20     49.40  19498.30      1.00
      gamma_high[0]      6.00      1.16      5.99      4.40      7.99  11868.09      1.00
       gamma_low[0]      3.00      0.57      3.00      2.19      3.98  18480.89      1.00
           kappa[0]     -0.90      1.35     -0.87     -3.04      1.40  11600.57      1.00
         m_break[0]      4.86      2.33      4.20      2.00      8.58   7154.59      1.00
           m_max[0]     69.53     19.07     71.58     35.14     94.31   3584.21      1.00
           m_min[0]      1.10      0.06      1.10      1.00      1.18  17105.28      1.00
       mix_tilt1[0]      0.50      0.29      0.51      0.09      0.99  15663.03      1.00
       mix_tilt2[0]      0.57      0.27      0.60      0.19      1.00  13341.81      1.00
         mu_chi1[0]      0.19      0.12      0.18      0.00      0.35  15043.87      1.00
         mu_chi2[0]      0.11      0.08      0.09      0.00      0.22   8373.24      1.00
        mu_peak1[0]      9.04      0.62      9.16      8.18      9.87   1212.75      1.00
        mu_peak2[0]     28.77      4.60     28.87     21.76     32.94   1355.63      1.00
      mu_peak_NS[0]      1.41      0.30      1.35      1.01      1.84   7673.01      1.00
  peak_constant1[0]    313.08    123.26    328.23    131.83    499.75   5832.14      1.00
  peak_constant2[0]    229.42    113.43    213.79     41.01    410.48   4300.48      1.00
peak_constant_NS[0]    389.57    284.17    336.76      0.02    827.93  11092.31      1.00
        sig_chi1[0]      1.00      0.57      1.00      0.05      1.80  14738.77      1.00
        sig_chi2[0]      0.26      0.07      0.26      0.15      0.36   9877.00      1.00
       sig_peak1[0]      1.71      1.65      1.48      1.00      2.39    753.81      1.00
       sig_peak2[0]     10.60      6.53      8.93      2.80     17.37   1372.18      1.00
     sig_peak_NS[0]      0.64      0.20      0.65      0.37      1.00   7116.93      1.00
       sig_tilt1[0]      2.08      1.09      2.03      0.64      4.00  14600.18      1.00
       sig_tilt2[0]      1.68      0.96      1.38      0.39      3.41   5902.85      1.00

Number of divergences: 0
