
                       mean       std    median      5.0%     95.0%     n_eff     r_hat
             A[0]      0.20      0.53      0.33     -0.61      0.96    305.55      1.00
       alpha_1[0]     -4.28      0.54     -4.37     -4.99     -3.60    190.66      1.01
       alpha_2[0]     -0.30      0.53     -0.25     -1.26      0.47    203.00      1.00
        beta_1[0]      1.21      0.69      1.13      0.27      2.09    123.34      1.01
        beta_2[0]      2.50      0.76      2.43      1.29      3.73    296.59      1.00
      eta_high[0]     24.85     14.36     23.61      1.50     45.34    560.22      1.00
       eta_low[0]     24.40     14.68     24.03      0.16     45.76    296.20      1.01
       eta_max[0]      4.25      2.68      4.01      0.10      8.19    327.02      1.00
       eta_min[0]     30.41     11.60     30.05     14.49     49.97    663.59      1.00
    gamma_high[0]      5.98      1.25      6.01      4.00      7.71    231.45      1.01
     gamma_low[0]      3.00      0.59      3.01      2.08      3.86    487.56      1.00
         kappa[0]     -0.85      1.24     -0.86     -2.81      1.18    892.34      1.00
       m_break[0]      6.75      1.68      6.73      4.60      9.99    306.89      1.00
         m_max[0]     69.45     19.80     72.64     35.43     94.28    156.89      1.00
         m_min[0]      1.10      0.05      1.10      1.02      1.19    584.93      1.00
      mu_peak1[0]      9.29      0.62      9.39      8.58     10.05    120.34      1.02
      mu_peak2[0]     29.17      5.44     28.94     20.21     32.84    303.93      1.01
peak_constant1[0]    246.81    137.04    239.46     70.40    498.82    303.30      1.00
peak_constant2[0]    231.75    121.70    219.59     32.91    423.26    312.18      1.00
     sig_peak1[0]      1.44      0.88      1.26      1.00      1.84    193.80      1.01
     sig_peak2[0]     11.27      6.67      9.36      3.20     18.85     89.63      1.00

Number of divergences: 0
