
                         mean       std    median      5.0%     95.0%     n_eff     r_hat
               A[0]      0.04      0.57      0.06     -0.78      0.98   6791.39      1.00
         alpha_1[0]     -1.64      1.56     -1.48     -4.63      0.42   4695.74      1.00
         alpha_2[0]     -0.16      0.46     -0.15     -0.88      0.59   2457.52      1.00
          beta_1[0]      1.13      0.50      1.08      0.32      1.90   8518.61      1.00
          beta_2[0]      2.46      0.80      2.36      1.10      3.65   3568.44      1.00
        eta_high[0]     25.13     14.45     25.19      3.14     47.97  18019.95      1.00
         eta_low[0]     24.95     14.46     24.91      0.01     44.97  15321.27      1.00
         eta_max[0]      4.40      2.68      4.13      0.00      8.38   9584.04      1.00
         eta_min[0]     30.54     11.40     30.75     14.24     49.73  20160.39      1.00
      gamma_high[0]      6.03      1.17      6.02      4.40      7.99  11553.50      1.00
       gamma_low[0]      2.99      0.59      2.99      2.00      3.81  16033.12      1.00
           kappa[0]     -0.76      1.36     -0.73     -3.05      1.41  12180.35      1.00
         m_break[0]      4.89      2.29      4.26      2.00      8.48   7410.79      1.00
           m_max[0]     70.64     18.98     73.38     41.38     99.99   3853.28      1.00
           m_min[0]      1.10      0.06      1.10      1.00      1.18  16430.08      1.00
        mix_tilt[0]      0.60      0.27      0.64      0.19      1.00  10481.78      1.00
          mu_chi[0]      0.15      0.12      0.12      0.00      0.29   9356.81      1.00
        mu_peak1[0]      9.02      0.63      9.14      8.17      9.94    821.52      1.00
        mu_peak2[0]     28.04      4.49     28.16     21.08     32.17   2152.95      1.00
      mu_peak_NS[0]      1.40      0.28      1.35      1.01      1.81   8437.03      1.00
  peak_constant1[0]    309.58    123.94    325.29    125.38    499.87   5847.83      1.00
  peak_constant2[0]    240.23    115.38    225.91     49.81    430.05   4687.98      1.00
peak_constant_NS[0]    412.22    287.50    371.90      0.18    841.77  10470.58      1.00
         sig_chi[0]      0.36      0.15      0.32      0.15      0.58   4972.05      1.00
       sig_peak1[0]      1.77      1.94      1.48      1.00      2.43    409.45      1.00
       sig_peak2[0]     10.77      6.08      9.43      3.50     17.28   1623.99      1.00
     sig_peak_NS[0]      0.62      0.20      0.62      0.35      1.00   6873.28      1.00
        sig_tilt[0]      1.29      1.20      0.71      0.10      3.28   8158.15      1.00

Number of divergences: 1
