
                         mean       std    median      5.0%     95.0%     n_eff     r_hat
               A[0]     -0.00      0.56      0.00     -0.90      0.86   5632.69      1.00
         alpha_1[0]     -1.27      1.53     -1.06     -4.28      0.80   2368.76      1.00
         alpha_2[0]     -0.29      0.45     -0.28     -1.01      0.44   1912.81      1.00
          beta_1[0]      0.93      0.41      0.91      0.22      1.55   5952.00      1.00
          beta_2[0]      2.24      0.73      2.14      1.09      3.38   2111.58      1.00
        eta_high[0]     24.98     14.52     24.93      3.78     48.83   8538.22      1.00
         eta_low[0]     24.85     14.31     24.64      2.98     47.69   8484.00      1.00
         eta_max[0]      4.49      2.76      4.23      0.00      8.57   4705.75      1.00
         eta_min[0]     30.57     11.30     30.85     14.49     49.78   7963.59      1.00
      gamma_high[0]      5.97      1.16      5.96      4.01      7.61   6936.59      1.00
       gamma_low[0]      3.00      0.58      3.01      2.08      3.87   8027.67      1.00
          kappa1[0]      2.83      2.84      2.74     -1.98      6.84   7425.78      1.00
          kappa2[0]      1.56      1.22      1.57     -0.44      3.56   5712.18      1.00
         m_break[0]      5.02      2.34      4.50      2.00      8.70   4808.72      1.00
           m_max[0]     71.16     18.59     73.65     42.47     99.88   1792.43      1.00
           m_min[0]      1.10      0.06      1.09      1.00      1.18   7623.74      1.00
       mix_tilt1[0]      0.51      0.28      0.52      0.11      0.99   7926.15      1.00
       mix_tilt2[0]      0.59      0.25      0.60      0.23      1.00   6461.21      1.00
         mu_chi1[0]      0.18      0.12      0.17      0.00      0.35   6581.45      1.00
         mu_chi2[0]      0.11      0.07      0.10      0.00      0.22   4701.07      1.00
        mu_peak1[0]      9.17      0.40      9.22      8.61      9.78   2493.55      1.00
        mu_peak2[0]     29.25      3.36     29.43     24.58     32.65    830.25      1.00
      mu_peak_NS[0]      1.41      0.29      1.36      1.01      1.83   4236.03      1.00
  peak_constant1[0]    319.30    121.60    336.56    139.42    499.99   3629.04      1.00
  peak_constant2[0]    219.99    102.61    204.52     57.93    387.11   2855.10      1.00
peak_constant_NS[0]    389.58    284.94    331.75      0.01    830.51   4208.07      1.00
        sig_chi1[0]      0.96      0.59      0.96      0.05      1.78   6266.11      1.00
        sig_chi2[0]      0.25      0.07      0.25      0.14      0.35   4739.54      1.00
       sig_peak1[0]      1.43      0.41      1.33      1.00      1.91   3162.50      1.00
       sig_peak2[0]      8.39      4.66      7.32      3.58     12.69    352.28      1.00
     sig_peak_NS[0]      0.66      0.18      0.65      0.41      0.98   4260.10      1.00
       sig_tilt1[0]      1.92      1.14      1.89      0.10      3.56   7433.05      1.00
       sig_tilt2[0]      1.33      0.88      1.06      0.13      2.79   2394.24      1.00

Number of divergences: 0
