
                   mean       std    median      5.0%     95.0%     n_eff     r_hat
         A[0]      0.67      0.26      0.73      0.26      1.00    463.51      1.00
   alpha_1[0]      2.02      1.49      2.05     -0.47      4.28    176.94      1.01
   alpha_2[0]     -1.74      0.24     -1.74     -2.05     -1.31    207.62      1.00
 alpha_chi[0]      1.46      0.38      1.37      1.00      2.06    262.21      1.00
    beta_1[0]      0.33      1.06      0.25     -1.31      1.97     92.47      1.01
    beta_2[0]      3.24      0.89      3.24      1.93      4.74    150.44      1.00
  beta_chi[0]      3.71      0.81      3.77      2.62      4.95    306.32      1.00
  eta_high[0]     28.28     11.75     29.19     11.27     48.40    444.07      1.00
   eta_low[0]     26.09     14.80     26.55      2.93     46.86    219.44      1.00
   eta_max[0]      5.61      1.86      5.34      2.68      8.86    692.46      1.00
   eta_min[0]     30.11     11.04     30.83     10.83     45.10    716.47      1.00
gamma_high[0]      6.18      1.03      6.24      4.74      7.95    540.84      1.00
 gamma_low[0]      3.02      0.50      3.00      2.35      3.99    352.87      1.00
     kappa[0]      1.57      1.19      1.60     -0.34      3.43    538.71      1.00
   m_break[0]      7.03      1.65      7.38      4.11      9.31     72.39      1.00
     m_max[0]     60.21     11.65     57.40     43.78     78.21    188.84      1.00
     m_min[0]      0.84      0.21      0.85      0.50      1.13    478.76      1.00
  mix_tilt[0]      0.50      0.29      0.52      0.06      0.95    322.81      1.00
  sig_tilt[0]      1.83      1.11      1.73      0.11      3.43    411.64      1.00

Number of divergences: 0
