
                         mean       std    median      5.0%     95.0%     n_eff     r_hat
               A[0]      0.04      0.56      0.07     -0.78      0.94    687.35      1.00
         alpha_1[0]     -1.14      1.50     -1.06     -3.80      1.05    257.40      1.00
         alpha_2[0]     -0.29      0.47     -0.28     -1.16      0.35    238.13      1.00
          beta_1[0]      0.92      0.42      0.91      0.18      1.54    657.13      1.00
          beta_2[0]      2.24      0.74      2.12      1.06      3.49    168.96      1.00
        eta_high[0]     25.75     14.35     25.62      6.43     49.63    772.61      1.00
         eta_low[0]     23.99     14.73     23.06      0.02     44.60    601.06      1.00
         eta_max[0]      4.35      2.62      4.10      0.06      8.42    441.59      1.00
         eta_min[0]     29.97     11.10     30.25     10.48     45.45   1042.46      1.00
      gamma_high[0]      6.08      1.19      6.01      4.41      8.00    551.95      1.00
       gamma_low[0]      2.99      0.59      2.96      2.20      3.99    729.39      1.00
          kappa1[0]      2.93      3.01      2.92     -1.78      7.21    740.18      1.00
          kappa2[0]      1.57      1.31      1.63     -0.75      3.60    586.85      1.00
         m_break[0]      5.09      2.39      4.57      2.05      8.85    515.66      1.00
           m_max[0]     70.45     17.84     71.26     42.71     99.12    337.48      1.01
           m_min[0]      1.09      0.06      1.09      1.00      1.18    917.26      1.00
       mix_tilt1[0]      0.54      0.28      0.57      0.13      0.99    833.44      1.00
       mix_tilt2[0]      0.57      0.25      0.58      0.23      0.99    569.23      1.00
         mu_chi1[0]      0.17      0.12      0.16      0.00      0.34    501.24      1.00
         mu_chi2[0]      0.11      0.07      0.10      0.00      0.22    401.85      1.01
        mu_peak1[0]      9.15      0.40      9.21      8.53      9.70    240.12      1.00
        mu_peak2[0]     28.90      2.57     29.31     25.57     33.25    137.57      1.00
      mu_peak_NS[0]      1.39      0.29      1.34      1.01      1.81    424.03      1.00
  peak_constant1[0]    314.64    120.39    330.40    143.29    499.80    325.01      1.00
  peak_constant2[0]    210.33    102.90    191.23     32.33    361.43    276.07      1.00
peak_constant_NS[0]    391.76    274.17    352.66      4.43    808.55    324.40      1.00
        sig_chi1[0]      0.99      0.62      0.99      0.06      1.85    684.52      1.01
        sig_chi2[0]      0.25      0.07      0.24      0.13      0.35    518.21      1.01
       sig_peak1[0]      1.44      0.39      1.35      1.00      1.99    403.88      1.00
       sig_peak2[0]      7.82      2.75      7.38      3.92     12.41    190.67      1.00
     sig_peak_NS[0]      0.66      0.19      0.65      0.42      1.00    382.64      1.01
       sig_tilt1[0]      1.89      1.15      1.76      0.11      3.58    682.00      1.00
       sig_tilt2[0]      1.22      0.79      1.00      0.16      2.39    312.61      1.00

Number of divergences: 0
