
                         mean       std    median      5.0%     95.0%     n_eff     r_hat
               A[0]      0.97      0.13      1.00      0.93      1.00   2848.91      1.00
         alpha_1[0]     -4.76      0.23     -4.83     -5.00     -4.46   9026.11      1.00
         alpha_2[0]     -0.74      0.56     -0.75     -1.64      0.16   2676.32      1.00
          beta_1[0]     -2.55      1.98     -3.02     -5.00      0.27    961.73      1.00
          beta_2[0]      2.14      0.70      2.06      1.08      3.30   4822.83      1.00
        eta_high[0]     31.70     11.59     32.64     15.28     49.99   4404.95      1.00
         eta_low[0]     35.74     10.15     37.30     21.38     49.99   5911.76      1.00
         eta_max[0]      4.16      2.88      3.76      0.00      8.52  10022.86      1.00
         eta_min[0]     30.79     11.22     31.07     14.94     49.76  13237.74      1.00
      gamma_high[0]      7.10      0.86      7.40      5.80      8.00   2372.21      1.00
       gamma_low[0]      2.12      0.20      2.05      2.00      2.31   3237.68      1.00
           kappa[0]     -0.65      1.36     -0.64     -2.87      1.61  11059.88      1.00
         m_break[0]      8.27      1.24      8.44      6.55     10.00   4561.51      1.00
           m_max[0]     73.77     17.91     76.87     45.36     99.97   4208.44      1.00
           m_min[0]      1.08      0.05      1.07      1.00      1.16   7418.50      1.00
       mix_tilt1[0]      0.90      0.19      0.99      0.66      1.00   1473.32      1.00
       mix_tilt2[0]      0.50      0.28      0.50      0.03      0.91  11424.27      1.00
         mu_chi1[0]      0.81      0.08      0.80      0.67      0.93   1033.45      1.00
         mu_chi2[0]      0.14      0.10      0.13      0.00      0.27   5788.20      1.00
        mu_peak1[0]      9.30      0.51      9.38      8.55     10.13   3962.99      1.00
        mu_peak2[0]     30.75      2.81     30.56     27.50     33.47    572.98      1.00
      mu_peak_NS[0]      1.34      0.12      1.36      1.14      1.52   2605.86      1.00
  peak_constant1[0]    130.52    110.04     94.16      4.91    302.34   2980.15      1.00
  peak_constant2[0]    124.05     78.18    106.24     17.35    234.96   3917.53      1.00
peak_constant_NS[0]    838.82    138.56    877.18    641.55    999.86  15419.51      1.00
        sig_chi1[0]      0.06      0.01      0.06      0.05      0.07   5321.42      1.00
        sig_chi2[0]      0.29      0.14      0.27      0.13      0.41   1472.43      1.00
       sig_peak1[0]      1.38      1.23      1.23      1.00      1.77    597.70      1.00
       sig_peak2[0]      6.35      3.23      5.97      2.41      9.83    724.11      1.00
     sig_peak_NS[0]      0.16      0.04      0.16      0.10      0.22   2981.58      1.00
       sig_tilt1[0]      0.33      0.68      0.12      0.10      0.54   1423.07      1.00
       sig_tilt2[0]      2.00      1.14      1.99      0.11      3.60   8863.49      1.00

Number of divergences: 1
