
                         mean       std    median      5.0%     95.0%     n_eff     r_hat
               A[0]      0.03      0.61     -0.00     -0.89      0.95    274.19      1.02
         alpha_1[0]     -1.85      1.49     -1.70     -4.46      0.24    140.73      1.02
         alpha_2[0]     -0.22      0.47     -0.23     -0.95      0.59    106.30      1.01
          beta_1[0]      1.18      0.53      1.14      0.36      2.02    133.11      1.00
          beta_2[0]      2.52      0.76      2.50      1.34      3.58    221.29      1.00
        eta_high[0]     26.10     13.49     26.76      6.07     47.96    873.03      1.00
         eta_low[0]     23.12     15.27     21.41      0.85     46.37    373.37      1.00
         eta_max[0]      4.24      2.64      3.94      0.01      8.20    142.83      1.01
         eta_min[0]     29.45     10.91     29.27     10.56     45.21    481.55      1.00
      gamma_high[0]      6.13      1.22      6.23      4.39      7.95    255.14      1.00
       gamma_low[0]      3.03      0.57      3.03      2.16      3.89    317.49      1.00
           kappa[0]     -0.86      1.27     -0.85     -2.71      1.47    271.20      1.00
         m_break[0]      4.91      2.22      4.41      2.05      8.33    246.38      1.00
           m_max[0]     69.05     18.97     69.33     40.12     99.90    111.00      1.00
           m_min[0]      1.10      0.06      1.09      1.01      1.19    347.43      1.00
        mu_peak1[0]      9.11      0.60      9.21      8.32      9.88    157.29      1.00
        mu_peak2[0]     28.38      3.85     28.45     22.96     33.33    184.92      1.00
      mu_peak_NS[0]      1.38      0.27      1.33      1.01      1.73    192.54      1.01
  peak_constant1[0]    290.07    133.33    298.46     96.10    499.73    248.28      1.00
  peak_constant2[0]    245.45    129.17    229.45     83.79    499.01    187.56      1.00
peak_constant_NS[0]    429.33    293.13    395.23      3.86    885.71    279.92      1.00
       sig_peak1[0]      1.61      0.58      1.46      1.00      2.34    272.28      1.00
       sig_peak2[0]     11.33      6.68      9.90      3.35     18.67     54.22      1.00
     sig_peak_NS[0]      0.60      0.20      0.59      0.32      0.95    170.96      1.01

Number of divergences: 0
